,Theta
10329,469.23604071879373
10330,499.7984000957151
10331,517.0537034759865
10332,570.2819274625864
10333,441.8322792487695
10334,526.2662807044364
10335,444.81539949417237
10336,486.0526499453294
10337,462.3631656436009
10338,451.57128946170235
10339,447.56454952424946
10340,470.5521231800009
10341,446.7749000475252
10342,454.0425998610802
10343,578.909579152722
10344,576.1311828457292
10345,550.5406905444793
10346,445.07861598641375
10347,460.60838902865805
10348,441.8030329718538
10349,480.057163177608
10350,463.09432256649376
10351,494.97276440462224
10352,444.83002263263023
10353,447.22821733971875
10354,480.20339456218653
10355,455.49029056840806
10356,440.532282239866
10357,487.36873240653654
10358,452.6972711229573
10359,444.49369044809947
10360,479.4722376392937
10361,484.0054105612294
10362,466.45764441180086
10363,446.8626388782723
10364,471.42951148747227
10365,501.8456394798151
10366,475.8164530248294
10367,442.9290146331088
10368,498.3360862499294
10369,451.3080729694609
10370,449.0707327854088
10371,450.05048306208516
10372,447.2574636166345
10373,446.5409298321995
10374,474.06167640988656
10375,446.2923364784159
10376,602.1603693007148
10377,471.13704871831516
10378,456.36767887587945
10379,474.939064717358
10380,523.4878843974436
10381,464.702867796858
10382,449.0999790623245
10383,449.42168810839735
10384,453.4284280458502
10385,444.06961943282164
10386,445.66354152472803
10387,440.798423359799
10388,456.95260441419373
10389,441.0660267935778
10390,489.85466594437224
10391,446.8187694628988
10392,450.4599309389052
10393,455.3440591838295
10394,466.45764441180086
10395,443.9526343251588
10396,446.59942238603094
10397,452.68264798449945
10398,444.5229367250152
10399,444.9470077402931
10400,445.40032503248665
10401,441.86152552568524
10402,453.3553123535609
10403,445.02012343258235
10404,446.8626388782723
10405,440.4767143137261
10406,460.90085179781516
10407,443.4262013406759
10408,461.48577733612944
10409,441.8907718026009
10410,451.7467671231966
10411,447.71078090882804
10412,456.2214474913009
10413,447.9739974010695
10414,442.68042127932523
10415,468.65111518047945
10416,449.61178890834947
10417,447.50605697041806
10418,520.2707939367151
10419,475.6702216402509
10420,459.43853795202944
10421,446.3654521707052
10422,485.0290302532794
10423,456.36767887587945
10424,502.57679640270794
10425,441.8030329718538
10426,460.46215764407947
10427,442.66579814086737
10428,484.88279886870083
10429,460.90085179781516
10430,478.88731210097944
10431,447.1404785089716
10432,460.60838902865805
10433,444.9616308787509
10434,464.55663641227943
10435,445.9121348785116
10436,447.31595617046594
10437,446.78952318598306
10438,441.5251933411545
10439,444.7276606634252
10440,442.15398829484235
10441,447.9301279856959
10442,442.00775691026377
10443,441.6568015872752
10444,535.625089317465
10445,454.9053650300938
10446,488.5385834831651
10447,467.3350327192723
10448,492.19436809762936
10449,450.76701684652016
10450,452.15621500001663
10451,460.7546204132366
10452,508.2798204012722
10453,460.0234634903437
10454,460.1696948749223
10455,505.50142409427934
10456,487.6611951756937
10457,453.0920958613195
10458,458.2686868754009
10459,451.6590282924495
10460,484.5903360995437
10461,452.91661819982517
10462,448.1056056471902
10463,441.13914248586707
10464,444.9031383249195
10465,455.0515964146723
10466,495.9963840966722
10467,467.3350327192723
10468,461.19331456697233
10469,492.19436809762936
10470,462.3631656436009
10471,515.4451582456222
10472,498.4823176345079
10473,447.6376652165388
10474,488.6848148677437
10475,457.2450671833509
10476,454.0718461379959
10477,463.82547948938657
10478,451.42505807712377
10479,442.8997683561931
10480,447.5353032473338
10481,477.7174610243509
10482,441.289760811983
10483,453.2821966612716
10484,452.6680248460416
10485,455.3440591838295
10486,445.1517316787031
10487,468.65111518047945
10488,480.057163177608
10489,457.3912985679295
10490,656.2659815947861
10491,457.537529952508
10492,441.1493786827876
10493,476.10891579398657
10494,454.9053650300938
10495,530.506990857215
10496,534.601469625415
10497,498.1898548653508
10498,447.6815346319123
10499,442.1247420179266
10500,451.6590282924495
10501,444.4205747558102
10502,447.8716354318645
10503,481.080782869658
10504,442.8412758023616
10505,441.26343916275886
10506,441.71529414110665
10507,445.7220340785595
10508,449.75802029292805
10509,442.1832345717581
10510,448.03248995490094
10511,567.6497625401721
10512,464.2641736431223
10513,493.6566819434151
10514,458.2686868754009
10515,445.79514977084875
10516,444.1427351251109
10517,441.1303686027924
10518,444.6106755557623
10519,466.01895025806516
10520,449.0122402315773
10521,480.20339456218653
10522,444.6106755557623
10523,486.0526499453294
10524,459.2923065674509
10525,450.57691604656804
10526,444.09886570973737
10527,453.20908096898233
10528,497.45869794245795
10529,443.6601715560016
10530,566.7723742327007
10531,455.78275333756517
10532,444.7715300787988
10533,445.60504897089663
10534,451.86375223085946
10535,499.06724317282226
10536,440.69021213521086
10537,497.16623517330083
10538,440.7604031998086
10539,446.9211314321038
10540,450.1528450312902
10541,442.9582609100245
10542,440.880312935163
10543,447.06736281668236
10544,442.68042127932523
10545,450.0066136467116
10546,445.59042583243877
10547,441.67142472573306
10548,441.43745451040735
10549,458.56114964455804
10550,574.0839434616292
10551,451.4104349386659
10552,447.02349340130877
10553,459.584769336608
10554,501.2607139415008
10555,525.0964296278079
10556,496.43507825040797
10557,650.4167262116433
10558,444.6545449711359
10559,451.83450595394373
10560,527.7285945502222
10561,445.16635481716094
10562,457.97622410624376
10563,445.16635481716094
10564,574.3764062307864
10565,478.009923793508
10566,480.6420887159223
10567,448.99761709311946
10568,500.9682511723437
10569,480.3496259467651
10570,495.7039213275151
10571,485.17526163785794
10572,474.50037056362225
10573,507.54866347837935
10574,447.94475112415375
10575,448.7928931547095
10576,468.94357794963656
10577,533.577849933365
10578,446.4239447245366
10579,484.29787333038655
10580,458.56114964455804
10581,447.2867098935502
10582,491.316979790158
10583,444.02575001744805
10584,445.97062743234306
10585,455.1978277992509
10586,495.7039213275151
10587,458.2686868754009
10588,445.5758026939809
10589,440.88908681823773
10590,441.43745451040735
10591,445.9560042938852
10592,442.5195667562888
10593,443.2361005407238
10594,440.15792989534486
10595,442.73891383315663
10596,466.45764441180086
10597,455.78275333756517
10598,441.64217844881733
10599,451.600535738618
10600,452.5656628768366
10601,450.7377705696045
10602,447.09660909359803
10603,444.2304739558581
10604,464.11794225854374
10605,545.861286237965
10606,444.78615321725664
10607,450.43068466198946
10608,446.68716121677807
10609,504.91649855596506
10610,463.82547948938657
10611,473.4767508715723
10612,460.1696948749223
10613,449.2900798622766
10614,481.080782869658
10615,456.07521610672234
10616,493.8029133279937
10617,466.31141302722233
10618,471.13704871831516
10619,453.9402378918752
10620,468.50488379590087
10621,449.04148650849305
10622,454.05722299953806
10623,456.6601416450366
10624,445.7805266323909
10625,446.70178435523593
10626,444.2450970943159
10627,452.82887936907804
10628,442.38795851016806
10629,440.4138348183574
10630,443.5139401714231
10631,445.60504897089663
10632,474.20790779446514
10633,454.7591336455152
10634,494.38783886630796
10635,444.17198140202663
10636,442.34408909479447
10637,444.30358964814735
10638,454.466670876358
10639,485.9064185607508
10640,453.00435703057235
10641,443.20685426380805
10642,483.2742536383366
10643,443.6747946944595
10644,447.37444872429734
10645,444.5521830019309
10646,453.57465943042877
10647,447.6230420780809
10648,450.57691604656804
10649,450.1235987543745
10650,447.2135942012609
10651,484.44410471496514
10652,444.9616308787509
10653,469.23604071879373
10654,444.2304739558581
10655,442.1832345717581
10656,456.07521610672234
10657,444.09886570973737
10658,487.6611951756937
10659,454.6129022609366
10660,454.1742081072009
10661,474.64660194820084
10662,445.7512803554752
10663,448.3541990009738
10664,464.4104050277009
10665,505.9401182480151
10666,449.1146022007823
10667,451.9953604769802
10668,447.94475112415375
10669,447.1404785089716
10670,454.39355518406876
10671,463.38678533565087
10672,444.6106755557623
10673,474.7928333327794
10674,479.17977487013655
10675,448.3980684163473
10676,466.31141302722233
10677,476.4013785631437
10678,443.64554841754375
10679,450.3575689697002
10680,470.9908173337366
10681,446.74565377060947
10682,542.9366585463936
10683,461.04708318239375
10684,444.4790673096416
10685,502.43056501812936
10686,501.2607139415008
10687,447.94475112415375
10688,455.6365219529866
10689,450.8840019541831
10690,443.5724327252545
10691,461.92447148986514
10692,448.80751629316734
10693,447.65228835499664
10694,484.15164194580797
10695,460.1696948749223
10696,443.2214774022659
10697,452.9458644767409
10698,481.66570840797226
10699,442.25635026404734
10700,458.99984379829374
10701,484.15164194580797
10702,466.8963385655366
10703,447.8716354318645
10704,442.5049436178309
10705,476.25514717856515
10706,515.4451582456222
10707,443.14836170997665
10708,466.16518164264374
10709,444.25972023277376
10710,441.8469023872274
10711,461.48577733612944
10712,442.11011887946876
10713,465.726487488908
10714,459.8772321057652
10715,444.78615321725664
10716,452.28782324613735
10717,451.05947961567733
10718,442.8412758023616
10719,463.67924810480804
10720,454.3350626302373
10721,499.35970594197937
10722,441.7006710026488
10723,454.4228014609845
10724,476.4013785631437
10725,449.48018066222875
10726,446.5701761091152
10727,442.2709734025052
10728,460.3159262595009
10729,470.9908173337366
10730,492.34059948220795
10731,459.7310007211866
10732,459.7310007211866
10733,448.70515432396235
10734,446.93575457056164
10735,454.01335358416446
10736,445.69278780164376
10737,447.1551016474295
10738,489.1235090214794
10739,505.06272994054365
10740,451.9368679231488
10741,498.4823176345079
10742,549.3708394678507
10743,443.1922311253502
10744,443.30921623301305
10745,454.01335358416446
10746,476.69384133230085
10747,463.09432256649376
10748,523.4878843974436
10749,560.7768874649793
10750,478.88731210097944
10751,526.4125120890151
10752,458.41491825997946
10753,459.1460751828723
10754,477.13253548603655
10755,470.5521231800009
10756,451.39581180020804
10757,442.91439149465094
10758,451.3080729694609
10759,444.3328359250631
10760,457.8299927216652
10761,451.9953604769802
10762,464.4104050277009
10763,493.5104505588365
10764,540.4507250085578
10765,520.5632567058722
10766,459.1460751828723
10767,443.1776079868923
10768,451.43968121558163
10769,441.1771626458575
10770,441.37896195657595
10771,441.05725291050305
10772,451.8929985077752
10773,485.9064185607508
10774,455.3440591838295
10775,443.7040409713752
10776,455.0515964146723
10777,498.9210117882437
10778,486.93003825280084
10779,451.19108786179805
10780,453.82325278421234
10781,450.19671444666375
10782,575.6924886919935
10783,445.7805266323909
10784,450.76701684652016
10785,443.63092527908594
10786,450.3136995543266
10787,448.51505352401017
10788,460.1696948749223
10789,675.2760615900004
10790,485.0290302532794
10791,457.0988357987723
10792,594.8488000717863
10793,476.84007271687943
10794,479.03354348555797
10795,462.8018597973366
10796,532.1155360875794
10797,528.459751473115
10798,445.0493697094981
10799,463.2405539510723
10800,463.82547948938657
10801,473.62298225615086
10802,492.92552502052223
10803,465.2877933351723
10804,477.7174610243509
10805,444.91776146337736
10806,494.2416074817294
10807,467.773726873008
10808,482.3968653308651
10809,440.8086595567195
10810,468.21242102674375
10811,450.2113375851216
10812,463.2405539510723
10813,444.34745906352094
10814,593.3864862260007
10815,466.01895025806516
10816,515.152695476465
10817,449.7287740160123
10818,627.019704679072
10819,454.6129022609366
10820,456.95260441419373
10821,567.3572997710149
10822,481.81193979255085
10823,454.0864692764537
10824,464.9953305660152
10825,460.90085179781516
10826,445.7805266323909
10827,461.33954595155086
10828,441.146454055096
10829,465.2877933351723
10830,455.6365219529866
10831,449.23158730844517
10832,445.16635481716094
10833,446.4239447245366
10834,465.2877933351723
10835,460.1696948749223
10836,536.0637834712007
10837,486.49134409906515
10838,467.04256995011514
10839,527.5823631656436
10840,444.06961943282164
10841,443.92338804824305
10842,448.99761709311946
10843,450.8840019541831
10844,637.2559015995719
10845,460.46215764407947
10846,468.65111518047945
10847,541.1818819314507
10848,548.2009883912222
10849,451.1764647233402
10850,472.4531311795223
10851,445.56117955552304
10852,488.0998893294294
10853,444.8592689095459
10854,520.2707939367151
10855,455.49029056840806
10856,463.67924810480804
10857,468.21242102674375
10858,505.6476554788579
10859,551.7105416211078
10860,455.3440591838295
10861,448.3103295856002
10862,449.37781869302376
10863,455.1978277992509
10864,665.0398646695005
10865,522.4642647053936
10866,474.3541391790437
10867,660.6529231321433
10868,496.43507825040797
10869,475.5239902556723
10870,469.08980933421515
10871,510.61952255452934
10872,452.85812564599377
10873,468.3586524113223
10874,460.60838902865805
10875,603.6226831465005
10876,460.1696948749223
10877,481.22701425423656
10878,470.4058917954223
10879,467.4812641038509
10880,454.11571555336945
10881,625.5573908332863
10882,512.6667619386294
10883,443.86489549441166
10884,597.7734277633577
10885,516.1763151685151
10886,455.3440591838295
10887,468.94357794963656
10888,462.655628412758
10889,492.48683086678653
10890,490.7320542518437
10891,440.388975482979
10892,450.57691604656804
10893,470.5521231800009
10894,443.1922311253502
10895,465.2877933351723
10896,603.6226831465005
10897,512.8129933232079
10898,458.2686868754009
10899,488.0998893294294
10900,443.01675346385593
10901,540.4507250085578
10902,456.8063730296152
10903,479.32600625471514
10904,466.45764441180086
10905,591.9241723802149
10906,460.0234634903437
10907,470.1134290262651
10908,443.1337385715188
10909,458.1224554908223
10910,516.1763151685151
10911,527.1436690119078
10912,512.3742991694722
10913,443.82102607903806
10914,458.2686868754009
10915,457.97622410624376
10916,556.5361773122007
10917,443.54318644833876
10918,582.7115951517649
10919,587.5372308428578
10920,566.3336800789649
10921,465.1415619505937
10922,454.7591336455152
10923,450.9717407849302
10924,458.7073810291366
10925,463.38678533565087
10926,459.7310007211866
10927,499.50593732655796
10928,453.34068921510305
10929,460.1696948749223
10930,445.94138115542734
10931,459.43853795202944
10932,443.5285633098809
10933,446.4824372783681
10934,494.2416074817294
10935,474.64660194820084
10936,462.2169342590223
10937,476.54760994772226
10938,450.6939011542309
10939,471.28328010289374
10940,465.4340247197509
10941,506.0863496325936
10942,453.852499061128
10943,484.5903360995437
10944,467.773726873008
10945,444.5229367250152
10946,445.60504897089663
10947,463.53301672022945
10948,493.0717564051008
10949,499.2134745574008
10950,501.6994080952365
10951,529.9220653189008
10952,485.3214930224365
10953,458.56114964455804
10954,492.92552502052223
10955,467.773726873008
10956,461.48577733612944
10957,456.36767887587945
10958,448.9537476777459
10959,445.5465564170652
10960,449.6702814621809
10961,465.1415619505937
10962,465.58025610432946
10963,477.5712296397723
10964,512.9592247077865
10965,542.3517330080792
10966,503.7466474793365
10967,540.1582622394008
10968,480.057163177608
10969,444.4205747558102
10970,484.0054105612294
10971,463.53301672022945
10972,507.54866347837935
10973,530.9456850109507
10974,494.2416074817294
10975,454.0425998610802
10976,474.64660194820084
10977,443.07524601768733
10978,443.9818806020745
10979,497.60492932703653
10980,442.1247420179266
10981,450.5038003542788
10982,451.5127969078709
10983,458.1224554908223
10984,500.6757884031865
10985,461.19331456697233
10986,474.939064717358
10987,458.56114964455804
10988,477.7174610243509
10989,587.5372308428578
10990,488.0998893294294
10991,446.32158275533163
10992,458.99984379829374
10993,513.1054560923651
10994,458.99984379829374
10995,456.07521610672234
10996,498.9210117882437
10997,453.50154373813945
10998,473.18428810241517
10999,518.223554552615
11000,536.648709009515
11001,477.13253548603655
11002,485.4677244070151
11003,444.9031383249195
11004,469.52850348795084
11005,457.8299927216652
11006,477.7174610243509
11007,605.0849969922863
11008,505.9401182480151
11009,446.6725380783202
11010,505.6476554788579
11011,500.2370942494508
11012,453.6916445380916
11013,455.49029056840806
11014,472.59936256410083
11015,463.38678533565087
11016,443.8356492174959
11017,448.1056056471902
11018,480.78832010050087
11019,448.2957064471423
11020,456.8063730296152
11021,457.8299927216652
11022,464.55663641227943
11023,442.8851452177352
11024,456.8063730296152
11025,459.584769336608
11026,447.75465032420163
11027,505.06272994054365
11028,445.2394705094502
11029,456.51391026045803
11030,582.4191323826078
11031,505.50142409427934
11032,470.5521231800009
11033,587.5372308428578
11034,443.10449229460306
11035,458.2686868754009
11036,527.436131781065
11037,469.6747348725294
11038,463.09432256649376
11039,458.41491825997946
11040,531.6768419338435
11041,457.6837613370866
11042,474.06167640988656
11043,460.60838902865805
11044,452.00998361543805
11045,459.43853795202944
11046,444.74228380188305
11047,518.8084800909294
11048,483.2742536383366
11049,478.88731210097944
11050,449.8457591236752
11051,488.9772776369008
11052,584.7588345358649
11053,615.3211939127863
11054,530.7994536263722
11055,467.9199582575866
11056,444.68379124805165
11057,469.3822721033723
11058,450.53304663119445
11059,471.868205641208
11060,445.1956010940766
11061,571.0130843854793
11062,511.6431422465794
11063,646.0297846742862
11064,464.11794225854374
11065,457.0988357987723
11066,482.5430967154437
11067,451.6444051539916
11068,557.121102850515
11069,466.01895025806516
11070,446.32158275533163
11071,481.5194770233937
11072,465.4340247197509
11073,494.2416074817294
11074,502.13810224897225
11075,453.73551395346516
11076,461.04708318239375
11077,465.2877933351723
11078,464.11794225854374
11079,448.5442998009259
11080,476.10891579398657
11081,462.0707028744437
11082,460.0234634903437
11083,540.743187777715
11084,453.3845586304766
11085,470.5521231800009
11086,471.57574287205085
11087,473.62298225615086
11088,493.8029133279937
11089,508.7185145550079
11090,458.56114964455804
11091,507.54866347837935
11092,492.04813671305084
11093,455.49029056840806
11094,442.72429069469877
11095,451.08872589259306
11096,461.7782401052866
11097,446.6432918014045
11098,676.7383754357861
11099,492.6330622513651
11100,459.7310007211866
11101,459.7310007211866
11102,465.1415619505937
11103,446.8041463244409
11104,463.2405539510723
11105,454.6129022609366
11106,461.04708318239375
11107,449.0561096469509
11108,456.36767887587945
11109,441.77378669493805
11110,461.48577733612944
11111,457.537529952508
11112,448.8806319854566
11113,443.01675346385593
11114,474.06167640988656
11115,456.6601416450366
11116,500.6757884031865
11117,443.86489549441166
11118,461.19331456697233
11119,449.8896285390488
11120,491.316979790158
11121,456.2214474913009
11122,461.19331456697233
11123,443.79177980212233
11124,503.8928788639151
11125,499.50593732655796
11126,451.3226961079188
11127,452.41943149225807
11128,443.58705586371235
11129,506.67127517090796
11130,478.3023865626651
11131,474.06167640988656
11132,441.3204694027445
11133,447.40369500121307
11134,492.77929363594365
11135,445.8682654631381
11136,473.915445025308
11137,447.2135942012609
11138,512.5205305540508
11139,452.72651739987305
11140,446.2338439245845
11141,448.3395758625159
11142,507.4024320938008
11143,445.0932391248716
11144,487.80742656027223
11145,466.01895025806516
11146,446.4385678629945
11147,444.6106755557623
11148,449.8750054005909
11149,470.5521231800009
11150,475.962684409408
11151,447.27208675509235
11152,462.3631656436009
11153,444.3913284788945
11154,482.3968653308651
11155,456.8063730296152
11156,597.7734277633577
11157,486.0526499453294
11158,448.52967666246803
11159,465.4340247197509
11160,450.1089756159166
11161,456.2214474913009
11162,448.5735460778416
11163,448.60279235475736
11164,447.09660909359803
11165,455.92898472214375
11166,458.1224554908223
11167,460.7546204132366
11168,529.6296025497436
11169,467.9199582575866
11170,485.7601871761723
11171,487.0762696373794
11172,448.5881692162995
11173,448.90987826237233
11174,452.0684761692695
11175,489.70843455979366
11176,443.5285633098809
11177,486.78380686822226
11178,442.8558989408195
11179,444.9323846018352
11180,564.1402093102864
11181,448.89525512391447
11182,506.8175065554865
11183,455.1978277992509
11184,455.0515964146723
11185,618.2458216043577
11186,484.5903360995437
11187,498.3360862499294
11188,464.9953305660152
11189,492.48683086678653
11190,445.0055002941245
11191,486.34511271448656
11192,463.97171087396515
11193,458.7073810291366
11194,455.92898472214375
11195,472.7455939486794
11196,445.3710787555709
11197,448.86600884699874
11198,444.81539949417237
11199,444.63992183267806
11200,544.9838979304935
11201,443.48469389450736
11202,514.129075784415
11203,471.868205641208
11204,526.8512062427508
11205,440.85545359978465
11206,443.63092527908594
11207,448.66128490858875
11208,452.72651739987305
11209,517.199934860565
11210,445.79514977084875
11211,446.40932158607876
11212,534.1627754716793
11213,479.17977487013655
11214,468.50488379590087
11215,480.3496259467651
11216,458.99984379829374
11217,476.4013785631437
11218,480.3496259467651
11219,453.06284958440375
11220,458.1224554908223
11221,453.50154373813945
11222,452.9019950613673
11223,442.11011887946876
11224,470.5521231800009
11225,455.49029056840806
11226,481.080782869658
11227,463.67924810480804
11228,500.8220197877651
11229,454.29119321486377
11230,500.8220197877651
11231,547.3236000837508
11232,460.0234634903437
11233,456.95260441419373
11234,460.3159262595009
11235,462.2169342590223
11236,442.9582609100245
11237,453.8086296457545
11238,455.1978277992509
11239,458.1224554908223
11240,488.0998893294294
11241,510.9119853236865
11242,451.05947961567733
11243,447.22821733971875
11244,448.04711309335875
11245,539.7195680856651
11246,450.065106200543
11247,443.2214774022659
11248,449.81651284675945
11249,442.5634361716624
11250,506.9637379400651
11251,468.79734656505804
11252,444.30358964814735
11253,445.50268700169164
11254,446.83339260135665
11255,475.962684409408
11256,453.0189801690302
11257,480.6420887159223
11258,470.4058917954223
11259,480.20339456218653
11260,467.9199582575866
11261,442.8558989408195
11262,485.6139557915937
11263,472.4531311795223
11264,444.6984143865095
11265,491.46321117473656
11266,467.1888013346937
11267,531.0919163955293
11268,476.54760994772226
11269,470.2596604108437
11270,484.88279886870083
11271,446.3946984476209
11272,444.25972023277376
11273,469.6747348725294
11274,452.0246067538959
11275,451.7467671231966
11276,463.97171087396515
11277,442.2709734025052
11278,441.2765999873709
11279,444.2743433712316
11280,538.8421797781936
11281,442.11011887946876
11282,483.85917917665085
11283,448.99761709311946
11284,477.5712296397723
11285,448.1056056471902
11286,470.69835456457946
11287,579.7869674601934
11288,450.6354086003995
11289,468.94357794963656
11290,442.5049436178309
11291,460.46215764407947
11292,447.88625857032235
11293,458.7073810291366
11294,447.6376652165388
11295,507.54866347837935
11296,445.1517316787031
11297,447.88625857032235
11298,444.53755986347306
11299,446.35082903224736
11300,441.4082082334916
11301,447.6230420780809
11302,462.0707028744437
11303,443.44082447913377
11304,442.6219287254938
11305,667.9644923610718
11306,553.1728554668936
11307,458.56114964455804
11308,513.2516874769436
11309,550.8331533136364
11310,452.6972711229573
11311,722.0701046551433
11312,445.2394705094502
11313,541.9130388543435
11314,453.67702139963376
11315,457.537529952508
11316,450.5915391850259
11317,556.5361773122007
11318,458.56114964455804
11319,485.17526163785794
11320,447.2428404781766
11321,476.25514717856515
11322,447.4914338319602
11323,511.4969108620008
11324,465.58025610432946
11325,462.655628412758
11326,446.5847992475731
11327,553.026624082315
11328,463.97171087396515
11329,484.5903360995437
11330,467.9199582575866
11331,442.9875071869402
11332,458.85361241371515
11333,545.1301293150722
11334,447.33057930892375
11335,444.4644441711838
11336,648.9544123658576
11337,567.9422253093293
11338,444.9616308787509
11339,446.1314819553795
11340,449.04148650849305
11341,536.5024776249364
11342,448.70515432396235
11343,447.3890718627552
11344,456.36767887587945
11345,742.5424984961431
11346,539.4271053165079
11347,459.2923065674509
11348,444.5229367250152
11349,513.5441502461008
11350,488.5385834831651
11351,454.6129022609366
11352,510.9119853236865
11353,447.1551016474295
11354,506.2325810171722
11355,460.46215764407947
11356,444.3767053404366
11357,477.5712296397723
11358,501.55317671065797
11359,493.8029133279937
11360,442.87052207927735
11361,458.7073810291366
11362,452.4048083538002
11363,455.0515964146723
11364,453.54541315351304
11365,442.43182792554165
11366,478.5948493318223
11367,443.3677087868445
11368,553.3190868514721
11369,446.5701761091152
11370,489.41597179063655
11371,475.0852961019366
11372,450.51842349273664
11373,499.94463148029365
11374,467.4812641038509
11375,491.316979790158
11376,455.78275333756517
11377,444.68379124805165
11378,500.9682511723437
11379,466.01895025806516
11380,476.4013785631437
11381,444.2743433712316
11382,457.6837613370866
11383,479.03354348555797
11384,454.0279767226223
11385,441.1771626458575
11386,462.5093970281795
11387,446.9796239859352
11388,562.531664079922
11389,476.54760994772226
11390,447.12585537051376
11391,459.584769336608
11392,548.932145314115
11393,502.8692591718651
11394,448.3103295856002
11395,462.3631656436009
11396,453.1505884151509
11397,484.44410471496514
11398,448.6905311855045
11399,449.0122402315773
11400,483.4204850229151
11401,451.6151588770759
11402,446.55555297065735
11403,450.72314743114663
11404,462.2169342590223
11405,479.17977487013655
11406,466.16518164264374
11407,442.09549574101095
11408,491.1707484055794
11409,486.34511271448656
11410,519.8320997829793
11411,457.2450671833509
11412,459.584769336608
11413,537.672328701565
11414,441.7006710026488
11415,442.5634361716624
11416,468.79734656505804
11417,569.8432333088507
11418,458.56114964455804
11419,444.88851518646163
11420,563.9939779257078
11421,466.8963385655366
11422,497.45869794245795
11423,485.17526163785794
11424,501.99187086439366
11425,489.26974040605796
11426,455.3440591838295
11427,475.0852961019366
11428,450.57691604656804
11429,742.5424984961431
11430,459.584769336608
11431,445.3857018940288
11432,444.9323846018352
11433,487.80742656027223
11434,470.5521231800009
11435,507.69489486295794
11436,451.48355063095516
11437,579.7869674601934
11438,558.144722542565
11439,476.84007271687943
11440,449.0999790623245
11441,558.144722542565
11442,478.74108071640086
11443,460.60838902865805
11444,460.46215764407947
11445,474.939064717358
11446,449.48018066222875
11447,506.67127517090796
11448,451.23495727717165
11449,448.80751629316734
11450,457.6837613370866
11451,452.11234558464304
11452,597.7734277633577
11453,596.311113917572
11454,470.69835456457946
11455,451.76139026165447
11456,502.2843336335508
11457,644.5674708285005
11458,458.85361241371515
11459,472.59936256410083
11460,444.68379124805165
11461,458.56114964455804
11462,455.78275333756517
11463,453.6039057073445
11464,545.4225920842293
11465,459.43853795202944
11466,497.60492932703653
11467,450.4453078004473
11468,449.0707327854088
11469,463.67924810480804
11470,445.9121348785116
11471,493.364219174258
11472,455.0515964146723
11473,461.04708318239375
11474,511.7893736311579
11475,612.3965662212148
11476,447.98862053952735
11477,754.2410092624289
11478,481.95817117712943
11479,444.1427351251109
11480,445.2833399248238
11481,442.5634361716624
11482,573.3527865387364
11483,527.8748259348007
11484,456.51391026045803
11485,478.009923793508
11486,537.0874031632508
11487,457.3912985679295
11488,446.89188515518805
11489,499.35970594197937
11490,520.5632567058722
11491,482.3968653308651
11492,542.3517330080792
11493,544.5452037767578
11494,459.584769336608
11495,457.6837613370866
11496,472.0144370257866
11497,543.0828899309721
11498,479.4722376392937
11499,491.0245170210008
11500,490.5858228672651
11501,591.9241723802149
11502,498.9210117882437
11503,502.8692591718651
11504,667.9644923610718
11505,451.62978201553375
11506,453.73551395346516
11507,457.8299927216652
11508,445.25409364790806
11509,458.1224554908223
11510,449.1292253392402
11511,447.2428404781766
11512,453.77938336883875
11513,442.5780593101202
11514,458.1224554908223
11515,444.34745906352094
11516,450.7377705696045
11517,460.46215764407947
11518,481.5194770233937
11519,453.4576743227659
11520,452.0246067538959
11521,481.080782869658
11522,463.09432256649376
11523,500.6757884031865
11524,449.0561096469509
11525,463.82547948938657
11526,486.34511271448656
11527,470.4058917954223
11528,660.6529231321433
11529,451.24958041562945
11530,480.20339456218653
11531,581.9804382288721
11532,496.2888468658294
11533,525.2426610123864
11534,467.6274954884294
11535,442.9290146331088
11536,561.9467385416078
11537,537.9647914707222
11538,497.02000378872225
11539,447.7692734626595
11540,445.4441944478602
11541,615.3211939127863
11542,447.3013330320081
11543,470.844585949158
11544,516.1763151685151
11545,446.8187694628988
11546,462.8018597973366
11547,457.3912985679295
11548,452.11234558464304
11549,450.0212367851695
11550,445.9560042938852
11551,476.4013785631437
11552,497.7511607116151
11553,440.67120205521564
11554,450.09435247745876
11555,446.5701761091152
11556,463.97171087396515
11557,442.0370031871795
11558,441.0806499320356
11559,442.4025816486259
11560,453.54541315351304
11561,473.18428810241517
11562,456.36767887587945
11563,447.31595617046594
11564,458.99984379829374
11565,455.0515964146723
11566,467.773726873008
11567,445.3272093401973
11568,460.7546204132366
11569,445.2833399248238
11570,441.22834363046
11571,445.40032503248665
11572,452.317069523053
11573,449.52405007760234
11574,551.1256160827935
11575,460.3159262595009
11576,441.9346412179745
11577,440.9753633351391
11578,444.5668061403888
11579,451.3811886617502
11580,450.47455407736305
11581,442.68042127932523
11582,450.53304663119445
11583,458.1224554908223
11584,471.13704871831516
11585,516.0300837839364
11586,453.72089081500735
11587,457.6837613370866
11588,466.750107180958
11589,556.8286400813578
11590,443.8356492174959
11591,585.782454227915
11592,464.4104050277009
11593,466.8963385655366
11594,612.3965662212148
11595,459.2923065674509
11596,447.94475112415375
11597,457.8299927216652
11598,443.6601715560016
11599,448.66128490858875
11600,462.0707028744437
11601,445.7659034939331
11602,472.0144370257866
11603,491.316979790158
11604,462.0707028744437
11605,452.6534017075838
11606,451.4543043540395
11607,449.5094269391445
